foodID,restaurantID,foodNumber,linkNumber,cityCode,foodName,foodPrice,foodImage,city
f112,f7,112,7,f,Deal 2,Rs. 150,https://images.deliveryhero.io/image/fd-pk/Products/6358395.jpg?width=200,Faisalabad
f113,f7,113,7,f,Deal 3,Rs. 280,https://images.deliveryhero.io/image/fd-pk/Products/6358397.jpg?width=200,Faisalabad
f114,f7,114,7,f,Deal 4,Rs. 300,https://images.deliveryhero.io/image/fd-pk/Products/6358404.jpg?width=200,Faisalabad
f115,f7,115,7,f,Deal 5,Rs. 250,https://images.deliveryhero.io/image/fd-pk/Products/6358405.jpg?width=200,Faisalabad
f116,f7,116,7,f,Deal 6,Rs. 400,https://images.deliveryhero.io/image/fd-pk/Products/6358407.jpg?width=200,Faisalabad
f117,f7,117,7,f,Murgh Pulao,from Rs. 180,https://images.deliveryhero.io/image/fd-pk/Products/2194795.jpg?width=200,Faisalabad
f118,f7,118,7,f,Sada Pulao,from Rs. 130,https://images.deliveryhero.io/image/fd-pk/Products/2194796.jpg?width=200,Faisalabad
f119,f7,119,7,f,Double Boti Pulao,Rs. 250,https://images.deliveryhero.io/image/fd-pk/Products/3150747.jpg?width=200,Faisalabad
f120,f7,120,7,f,Raita,Rs. 30,https://images.deliveryhero.io/image/fd-pk/Products/2194802.jpg?width=200,Faisalabad
f121,f7,121,7,f,Zarda,from Rs. 130,https://images.deliveryhero.io/image/fd-pk/Products/2194799.jpg?width=200,Faisalabad
f122,f8,122,8,f,Rasgullay,Rs. 375,https://images.deliveryhero.io/image/fd-pk/Products/6068405.jpg?width=200,Faisalabad
f123,f9,123,9,f,Chill Out Deal  1,Rs. 999,https://images.deliveryhero.io/image/fd-pk/Products/7172738.jpg?width=200,Faisalabad
f124,f9,124,9,f,Chill Out Deal  2,Rs. 666,https://images.deliveryhero.io/image/fd-pk/Products/7172739.jpg?width=200,Faisalabad
f125,f9,125,9,f,Potato Wedges,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/1511370.jpg?width=200,Faisalabad
f126,f9,126,9,f,Choco Bread,Rs. 399,https://images.deliveryhero.io/image/fd-pk/Products/955107.JPG?width=200,Faisalabad
