reviewID,restaurantID,reviewNumber,linkNumber,cityCode,reviewBy,reviewRating,reviewAt,reviewDescription,city
r3586,r44,3586,44,r,Husnain,5/5 Stars,05-05-21,"Raw chicken tikka roast, tasteless seekh kebab, crappy chicken tikka roll paratha... Mujhe apka khana itna pasand aya k ab mae zindagi bhar order nhi kru ga...",Rawalpindi
r3587,r44,3587,44,r,Hashim,1/5 Stars,05-05-21,Bkwas,Rawalpindi
r3588,r44,3588,44,r,Nauman,1/5 Stars,03-05-21,"Bad quality food. Everything burned, to tasre.",Rawalpindi
r3589,r44,3589,44,r,Qaisar,5/5 Stars,03-05-21,"Mai zaati tor pr order pick krne gya pr counter pr jo banda bithaya hua wo bilkul farig hai, jb k commerical wali branch wale achay se treat krte",Rawalpindi
r3590,r44,3590,44,r,HİNA,5/5 Stars,01-05-21,The food was very tasty and freshly made.,Rawalpindi
r3591,r44,3591,44,r,Nauman,1/5 Stars,01-05-21,"ایک دن پرانا دوبارہ فرائی کر کے بھیجا گیا پارسل ، 
انتہائی غیر میعاری",Rawalpindi
r3592,r44,3592,44,r,Shifa,1/5 Stars,01-05-21,pathetic. i ordered 5 chicken tikka.all were undercooked chicken tikka pieces.,Rawalpindi
r3593,r44,3593,44,r,Shumaila,1/5 Stars,01-05-21,Good,Rawalpindi
r3594,r44,3594,44,r,Khalil,3/5 Stars,30-04-21,Desi chowmin style .....chicken was hard .,Rawalpindi
r3595,r44,3595,44,r,Arsla,5/5 Stars,30-04-21,"Really too gud food and economical too... Always on time,, with gud quantity,,, m their regular customer",Rawalpindi
r3596,r44,3596,44,r,Zeeshan,3/5 Stars,29-04-21,I ordered chicken broast but received chicken tikka Leg piece which was not freshly cooked,Rawalpindi
r3597,r46,3597,46,r,Dania,1/5 Stars,16-06-21,It was the worst food I ever ordered through foodpanda. Very substandard!,Rawalpindi
r3598,r46,3598,46,r,Ashir,1/5 Stars,15-06-21,"No Quality of Food, Taste or Value for Money. Tried it first and last time ever.",Rawalpindi
r3599,r46,3599,46,r,Taimoor,1/5 Stars,10-04-21,Food was unhygenic and stale food poor quality of food,Rawalpindi
r3600,r47,3600,47,r,Zeeshan,1/5 Stars,17-07-21,The pizza was too much spicey.Also the packaging was very poor.i cant eat the pizza and thrown the pizza.,Rawalpindi
r3601,r47,3601,47,r,Hanzla,5/5 Stars,24-06-21,Signature pizza was good! I order again,Rawalpindi
r3602,r47,3602,47,r,Osama,1/5 Stars,20-06-21,"Low serving ratio of all 3 items, especially the Plain Fries, they looked like leftover material. And it was mentioned in the menu that 2 drinks will come with Shawarma but they didn't came at all. Really pathetic and disappointing. Never ordering from here ever again",Rawalpindi
r3603,r47,3603,47,r,Faisal,5/5 Stars,19-06-21,It was very good in terms of pricing. Keep it up,Rawalpindi
r3604,r47,3604,47,r,Zeeshan,5/5 Stars,16-06-21,The Signature Pizza was awesome..,Rawalpindi
r3605,r47,3605,47,r,Osama,5/5 Stars,24-05-21,This was a test order to check the food quality. I am okay with it and found it good. Hopefully next time will order big meals.,Rawalpindi
r3606,r47,3606,47,r,Iqra,1/5 Stars,23-05-21,Bad quality,Rawalpindi
r3607,r47,3607,47,r,Malik,5/5 Stars,04-05-21,"I ordered Pizza and it was delicious 

Good food
Good place 
Recommended",Rawalpindi
r3608,r48,3608,48,r,Easha,1/5 Stars,20-06-21,Very bad in taste,Rawalpindi
r3609,r48,3609,48,r,Sania,1/5 Stars,14-06-21,Kababs were missing,Rawalpindi
r3610,r48,3610,48,r,Muhammad,2/5 Stars,05-04-21,"First time orderred from the restaurant, rice were okay however chicken piece and kabab were not fresh!",Rawalpindi
r3611,r49,3611,49,r,Javeria,1/5 Stars,22-08-21,I don't like 😐,Rawalpindi
r3612,r49,3612,49,r,Abdullah,1/5 Stars,18-08-21,the food wasnt nice and it was so cold and the chicken looked very cold,Rawalpindi
r3613,r49,3613,49,r,Syed,2/5 Stars,17-07-21,I was ordered for chicken tikka burger but i got chicken patty burger.,Rawalpindi
r3614,r49,3614,49,r,Shafqat,1/5 Stars,18-05-21,"it was too unsavoury,insipid and tasteless!!!
worse experience it was. i'm not gonna order anything from that very resturant",Rawalpindi
r3615,r50,3615,50,r,salman,5/5 Stars,13-09-21,"Great taste. Cooked fresh.
Quantity of 2xkoyla chicken was bit low. Overall good experience.",Rawalpindi
r3616,r50,3616,50,r,Salma,4/5 Stars,11-09-21,"I ordered chawmin,it was good ,well cooked . I think vegi should b little more.other wise it was good .",Rawalpindi
r3617,r50,3617,50,r,Anabit,1/5 Stars,09-09-21,I ordered aloo paratha but it was not good as before it was changed now,Rawalpindi
r3618,r50,3618,50,r,Huzaifa,5/5 Stars,07-09-21,Koyla Karahi was fabulous ❤️,Rawalpindi
r3619,r50,3619,50,r,Anabit,3/5 Stars,07-09-21,Taste was good but quantity was very less,Rawalpindi
r3620,r50,3620,50,r,M,5/5 Stars,03-09-21,I ordered the koyla karahi it was very tasty and the chicekn pieces were more than enough.,Rawalpindi
r3621,r50,3621,50,r,Ali,5/5 Stars,21-08-21,Great.,Rawalpindi
r3622,r50,3622,50,r,Hanan,5/5 Stars,16-08-21,"Quantity & quality both are good .. ordered chicken macaroni , was almost 2 person serving and delicious .",Rawalpindi
r3623,r50,3623,50,r,Mashaim,3/5 Stars,14-08-21,Just normal not extra ordinary.. She's use ghe,Rawalpindi
r3624,r50,3624,50,r,Hasnain,4/5 Stars,09-08-21,It was just okay but too good not bad. I tried Biryani and the chicken piece was a little hard and its size was too small.,Rawalpindi
r3625,r50,3625,50,r,Muhammad,5/5 Stars,29-07-21,Recommended  nice chk karahi,Rawalpindi
r3626,r50,3626,50,r,Soban,5/5 Stars,17-07-21,It was really awesome . Really delicious and tasty . Really like I was so surprised to taste it. Awesome ❤️❤️.,Rawalpindi
r3627,r50,3627,50,r,Ladla,5/5 Stars,23-06-21,That was awesome love it,Rawalpindi
r3628,r50,3628,50,r,izza,5/5 Stars,22-06-21,love the food❤️,Rawalpindi
r3629,r50,3629,50,r,Shoaib,4/5 Stars,22-06-21,"It was good experience, Roti size is smll, reccmonded",Rawalpindi
r3630,r50,3630,50,r,Muhammad,5/5 Stars,12-06-21,"Briyani bohat tasty thi
Food quality was good",Rawalpindi
r3631,r50,3631,50,r,Hamid,5/5 Stars,08-06-21,Great,Rawalpindi
r3632,r51,3632,51,r,Behram,4/5 Stars,14-06-21,"Zinger Burger was good. Less oily and properly cooked. But, Fries were oily and average. Overall the experience was good.",Rawalpindi
r3633,r51,3633,51,r,Sana,1/5 Stars,07-12-20,Very bad experience with them! mene koi 7 bar order kia ha mera order half ata hai ab mein order ni kru ge kbi low quality!,Rawalpindi
r3634,r51,3634,51,r,Anisa,1/5 Stars,03-12-20,Baf it was,Rawalpindi
r3635,r51,3635,51,r,tuba,3/5 Stars,02-12-20,it was very small pizza very very small,Rawalpindi
r3636,r51,3636,51,r,ejaz,1/5 Stars,20-11-20,good taste,Rawalpindi
r3637,r51,3637,51,r,Fahad,5/5 Stars,19-11-20,Good service,Rawalpindi
r3638,r51,3638,51,r,Syed,2/5 Stars,13-11-20,Taste was not so good,Rawalpindi
r3639,r51,3639,51,r,tayyab,5/5 Stars,11-11-20,Good,Rawalpindi
r3640,r51,3640,51,r,Malik,5/5 Stars,20-09-20,Rider delivered order after 3 hours,Rawalpindi
r3641,r52,3641,52,r,Haider,1/5 Stars,25-08-21,The zinger patties were burnt,Rawalpindi
r3642,r52,3642,52,r,Haider,4/5 Stars,06-08-21,The zinger patty was burned,Rawalpindi
r3643,r52,3643,52,r,Junaid,5/5 Stars,29-07-21,Food was amazing,Rawalpindi
r3644,r52,3644,52,r,rimsha,3/5 Stars,16-07-21,dil khrb kr rha tha burger ka red coler🐙,Rawalpindi
r3645,r52,3645,52,r,Ahsan,5/5 Stars,09-07-21,"The best food in town. Really, best food in less prices 💕 taste was excellent, quantity was also very good. Recommended 10/10.",Rawalpindi
r3646,r52,3646,52,r,Wasiq,5/5 Stars,09-07-21,The burger tasted good,Rawalpindi
r3647,r52,3647,52,r,samina,5/5 Stars,09-07-21,The food was so good. I usually order from them and everything they send is mouth watering. Their Texas Smoke House is BOMB💯,Rawalpindi
r3648,r52,3648,52,r,Ahmed,1/5 Stars,08-07-21,"It was my first order from this restaurant and I ordered zinger roll. The wrap was raw, there was no chicken, no such thing as zinger, only fries stuffed in it. Extreme disappointment.",Rawalpindi
r3649,r53,3649,53,r,Arooj,2/5 Stars,06-04-21,"Cream roll wasn't good.
It wasn't fresh.",Rawalpindi
r3650,r54,3650,54,r,Ghazala,4/5 Stars,13-09-21,Tasty food,Rawalpindi
r3651,r54,3651,54,r,Ayan,5/5 Stars,11-09-21,It was really good.,Rawalpindi
r3652,r54,3652,54,r,irfan,5/5 Stars,11-09-21,Quantity is less,Rawalpindi
r3653,r54,3653,54,r,Humayoon,5/5 Stars,31-08-21,The best Falafil wrap I'd outside middle east. Brought my childhood memories back. :D,Rawalpindi
r3654,r54,3654,54,r,Abdul,4/5 Stars,31-08-21,Please make it less spicy.,Rawalpindi
r3655,r54,3655,54,r,Hira,5/5 Stars,30-08-21,ok,Rawalpindi
r3656,r54,3656,54,r,Abdur,5/5 Stars,23-08-21,Best like always. People of RWP are really blessed to have delicious home made food available online,Rawalpindi
r3657,r54,3657,54,r,Fawad,2/5 Stars,21-08-21,Average food mayo fries thi na nimak na masala or roll ki bread over cook kr k papar bana di thi,Rawalpindi
r3658,r54,3658,54,r,Usama,5/5 Stars,18-08-21,Excellent 😊👌,Rawalpindi
r3659,r54,3659,54,r,Usama,5/5 Stars,17-08-21,"Like that 
Home food",Rawalpindi
r3660,r54,3660,54,r,Abdul,1/5 Stars,15-08-21,"Half cucumber, one tomato and ane green chili cost me 90 rupees (without rider charges) what the hell is wrong with you people and you have packed it in plastic shopper. I was your loyal customer but not anymore.",Rawalpindi
r3661,r54,3661,54,r,Iftikhar,5/5 Stars,07-08-21,Perfect 🖤,Rawalpindi
r3662,r54,3662,54,r,Bushra,5/5 Stars,05-08-21,Good taste,Rawalpindi
r3663,r54,3663,54,r,adnan,5/5 Stars,05-08-21,"Delicious, mouth watering food,, filafel were well cooked. Good amount of salad.
Garlic chatni (Thom chatni) was delicious.
Must try them. Fully recommended.",Rawalpindi
r3664,r54,3664,54,r,Sheherbano,5/5 Stars,02-08-21,"It was really good, everything was fresh and tasted 10/10. Thank you! Please keep up the standard.",Rawalpindi
r3665,r54,3665,54,r,Zaigham,5/5 Stars,29-07-21,az always out stabfing taste,Rawalpindi
r3666,r54,3666,54,r,Nadia,1/5 Stars,27-07-21,Charges are high,Rawalpindi
r3667,r54,3667,54,r,Momin,5/5 Stars,24-07-21,Not bad,Rawalpindi
r3668,r54,3668,54,r,Hifza,5/5 Stars,19-07-21,Everything was tasty and great. Specially their Anda Shami burger is awesome. It is a balanced and tasty combination of spices. I don't like burgers of every place but this was really tasty.,Rawalpindi
r3669,r54,3669,54,r,Bushra,5/5 Stars,03-07-21,Shaami kabaab mangvwaye thy. Kaafi acha taste Tha bas mirch kuch Kam kr dein,Rawalpindi
r3670,r54,3670,54,r,Hasnain,5/5 Stars,02-07-21,Very tasty kalay chanay with white plain rice.,Rawalpindi
r3671,r54,3671,54,r,Hasnain,5/5 Stars,26-06-21,Daal buhut achi bani hoi thi 👌🏼,Rawalpindi
r3672,r54,3672,54,r,Rabia,4/5 Stars,25-06-21,So so. Too much spicy. Daal mai jalnay ka taste tha,Rawalpindi
r3673,r54,3673,54,r,huma,5/5 Stars,25-06-21,"ordered pratha with omelete,the breakfast was good,paratha was a bit oily but v crispy so i enjoyed it",Rawalpindi
r3674,r54,3674,54,r,Hasnain,5/5 Stars,23-06-21,"Kashmiri kitchen is the best homemade kitchen on Foodpanda. Food quality is excellent, just like my home cooked food, feels no difference. Food ingredients are neat and clean, oil also seems very good. Chef and owner are very co operative, they adjust the order according to client's wish. I am a regular customer, enjoying their food and loving it 😋❤️",Rawalpindi
r3675,r54,3675,54,r,Umer,5/5 Stars,18-06-21,"Awesome food,v delicious",Rawalpindi
r3676,r54,3676,54,r,Humayoon,4/5 Stars,09-06-21,"- Worst packaging i have ever seen. The oil was dripping outside of khaki lifafa.
- above average food quality.
- cheese paratha was good!",Rawalpindi
r3677,r54,3677,54,r,Taimoor,3/5 Stars,21-05-21,Food was fine but presentation was very poor.,Rawalpindi
r3678,r54,3678,54,r,Hur,3/5 Stars,17-05-21,Falafel kacha tha,Rawalpindi
r3679,r54,3679,54,r,MuhammadTalal,3/5 Stars,12-05-21,"The cheese paratha had very little cheese. Considering its price, its very very disappointing",Rawalpindi
r3680,r54,3680,54,r,Arsalan,5/5 Stars,10-05-21,Food was amazing.,Rawalpindi
r3681,r54,3681,54,r,Rhonda,5/5 Stars,07-05-21,Super yummy as always!,Rawalpindi
r3682,r54,3682,54,r,usman,5/5 Stars,04-05-21,Amazing falafil wraps. I order almost everyday and they never disappoint. Clean. Tasty. Fresh. And amazing. Highly recommended,Rawalpindi
r3683,r54,3683,54,r,Abdur,5/5 Stars,04-05-21,"Ordered Arabian Flafil Platter. It was the best i have tasted in three countries. Its a great opportunity for us to enjoy extremely delicious home made food. 
Recommending you all a purely healthy food.",Rawalpindi
r3684,r54,3684,54,r,Rvail,5/5 Stars,03-05-21,Amazing food. Ordered from this place several times and cannot fault it.,Rawalpindi
r3685,r54,3685,54,r,Muhammad,5/5 Stars,01-05-21,out standing food,Rawalpindi
r3686,r54,3686,54,r,Hassan,5/5 Stars,30-04-21,Its best food available in twin cities. Flafil sandwich was one of the best i have tasted. Strongly recommended.,Rawalpindi
r3687,r54,3687,54,r,Hur,5/5 Stars,28-04-21,Best food ever,Rawalpindi
r3688,r54,3688,54,r,Dilawar,5/5 Stars,25-04-21,Strongly recommend.,Rawalpindi
r3689,r54,3689,54,r,Abdur,4/5 Stars,25-04-21,Omlete was not finely cooked.,Rawalpindi
r3690,r54,3690,54,r,Muhammad,5/5 Stars,25-04-21,v v v delicious karhi pakora,Rawalpindi
r3691,r54,3691,54,r,Arslan,3/5 Stars,22-04-21,Good but it could be better...,Rawalpindi
r3692,r54,3692,54,r,Muhammad,5/5 Stars,21-04-21,"Outstanding food,v v v v delicious nd hygenic",Rawalpindi
r3693,r55,3693,55,r,Hamid,1/5 Stars,30-03-21,Worst experience,Rawalpindi
r3694,r56,3694,56,r,Waqas,2/5 Stars,07-06-21,Quality and quantity not really worth the price.,Rawalpindi
r3695,r57,3695,57,r,Subhan,1/5 Stars,05-09-21,Excellent biryani in reasonable price yummmmiest bhot time k bad itni mazydar biryani khaii I ordered chicken kabab biryani and chicken piece all item are fresh and quantity be achi khaasi thi itni reasonable price m .. keep it up .. highly recommend,Rawalpindi
r3696,r59,3696,59,r,Zari,1/5 Stars,30-08-21,I ordered cup a dough lotus but received cup a dough nutella. I am allergic to nutrlla.,Rawalpindi
r3697,r59,3697,59,r,rimsha,4/5 Stars,14-08-21,its literally 5 min walks away then why they are charging for delivery fee?,Rawalpindi
r3698,r59,3698,59,r,Zari,5/5 Stars,02-08-21,Fresh as always! Tried marshmallow today and it was yum,Rawalpindi
r3699,r59,3699,59,r,Anam,5/5 Stars,30-07-21,"Only the lemon donut seemed a bit sour, maybe it’s because of the cream. But the taste was a bit off. The rest were excellent 👌🏼",Rawalpindi
r3700,r59,3700,59,r,Arif,1/5 Stars,18-07-21,"It's becoming smaller and smaller. Today I ordered cinnamon roll and it was a joke..almost size of a one bite...had to return it and get a replacement.
Had to drive to F10 for that..
Hope they can improve or lose customers very quickly",Rawalpindi
r3701,r59,3701,59,r,Talha,3/5 Stars,18-07-21,It was not fresh . Caramel one was good in taste but not fresh. Vanilla coated was neither fresh nor good in taste. Center filled doughnuts are good though.,Rawalpindi
r3702,r59,3702,59,r,Shermeen,5/5 Stars,18-07-21,It’s was very good,Rawalpindi
r3703,r59,3703,59,r,laiba,5/5 Stars,15-07-21,Good,Rawalpindi
r3704,r59,3704,59,r,Misbah,2/5 Stars,08-07-21,Average taste,Rawalpindi
r3705,r59,3705,59,r,Yahya,5/5 Stars,06-07-21,Love chocoholic and lemony snicket. Salted Caramel always stands out.,Rawalpindi
r3706,r59,3706,59,r,Huda,2/5 Stars,18-06-21,The doughnuts were underdone and not very flavorful.,Rawalpindi
r3707,r59,3707,59,r,Arsalan,5/5 Stars,19-05-21,Too good.,Rawalpindi
r3708,r59,3708,59,r,Salman,5/5 Stars,28-03-21,As always enjoyed the doughnuts,Rawalpindi
r3709,r59,3709,59,r,Iqra,1/5 Stars,19-03-21,There was egg smell inside the dough and they were not fresh did complain but got no response,Rawalpindi
r3710,r59,3710,59,r,Addila,5/5 Stars,10-03-21,Excellent doughnuts Caramel and cinnamon. I'm from abroad and they were lovely honestly @,Rawalpindi
r3711,r59,3711,59,r,Sana,5/5 Stars,02-01-21,Great taste,Rawalpindi
r3712,r59,3712,59,r,Abdullah,5/5 Stars,31-12-20,Love the donuts. Especially the salted caramel flavour.,Rawalpindi
r3713,r59,3713,59,r,Ammara,5/5 Stars,29-12-20,Best doughnuts I order box of 7 every other day very fresh and yummy highly recommended,Rawalpindi
r3714,r59,3714,59,r,Ibrahim,5/5 Stars,30-11-20,So yummy,Rawalpindi
r3715,r59,3715,59,r,Salman,5/5 Stars,13-11-20,"Loved the doughnuts. Ordered salted caramel, Boston cream and chocolate sprinkle. A must try for doughnut lovers",Rawalpindi
r3716,r59,3716,59,r,Aysha,5/5 Stars,28-10-20,Loved the donuts,Rawalpindi
r3717,r59,3717,59,r,Hassan,5/5 Stars,23-10-20,"Best donuts around! Super soft, fresh and fluffy. Highly recommended",Rawalpindi
r3718,r60,3718,60,r,SyedSaadZia,3/5 Stars,09-09-21,The Kultcha's were cold.,Rawalpindi
r3719,r60,3719,60,r,Usman,5/5 Stars,24-08-21,Always Great.,Rawalpindi
r3720,r60,3720,60,r,Omer,1/5 Stars,22-08-21,Bilkul bekar jo order tha wo aaya he ni fazool ke paise katy panda walo ny,Rawalpindi
r3721,r60,3721,60,r,Tayyaba,1/5 Stars,19-08-21,Naan was not roghni.,Rawalpindi
r3722,r60,3722,60,r,Usman,3/5 Stars,18-08-21,Too spicy ...,Rawalpindi
r3723,r60,3723,60,r,Waqar,5/5 Stars,16-08-21,awesome best experience with sufi naan,Rawalpindi
r3724,r60,3724,60,r,muhammad,1/5 Stars,16-08-21,Mainy anda chany boly thy inho ny kofta chany bhaj dya aur kofty purany thy bilkul mza nahi tha,Rawalpindi
r3725,r60,3725,60,r,Khan,1/5 Stars,10-08-21,Those payas were so tasteless there was no salt at all. Naans were good.,Rawalpindi
r3726,r60,3726,60,r,Ali,1/5 Stars,08-08-21,Food was not good I have ordered need nihari it came chicken,Rawalpindi
r3727,r60,3727,60,r,Uzair,5/5 Stars,04-08-21,Achy chane thy,Rawalpindi
r3728,r60,3728,60,r,Mohiuddin,5/5 Stars,24-07-21,Anda channay was quite delicious and economical.,Rawalpindi
r3729,r60,3729,60,r,Shani,1/5 Stars,23-07-21,Channy were worst very poor quality and taste they had burnt taste not recommended ever again,Rawalpindi
r3730,r60,3730,60,r,Shakeel,2/5 Stars,21-07-21,"kulchas were not so good, below average",Rawalpindi
r3731,r60,3731,60,r,Raheel,3/5 Stars,20-07-21,"Chanay was bit under cooked, kofta was too spicy and plain naan was hard",Rawalpindi
r3732,r60,3732,60,r,A,1/5 Stars,18-07-21,chor bazari. 2 kulcha ka paisay kat kr 1 kulcha bhaja ha. or ya foodpanda wala bhi chor. complain karo to koi solution nhe sirf batain katay hain,Rawalpindi
r3733,r60,3733,60,r,Asjad,1/5 Stars,16-07-21,"Very bad taste, nihari tasted like simple black pepper salan. Also, they gave 1 kulcha I ordered 2. Poor service",Rawalpindi
r3734,r60,3734,60,r,Mrs,1/5 Stars,16-07-21,They didn't send anything,Rawalpindi
r3735,r60,3735,60,r,Sajid,5/5 Stars,10-07-21,Great taste,Rawalpindi
r3736,r60,3736,60,r,Shafaq,1/5 Stars,04-07-21,They had sent the wrong order.,Rawalpindi
r3737,r60,3737,60,r,Maya,3/5 Stars,02-07-21,This time for was not good,Rawalpindi
r3738,r60,3738,60,r,Ayesha,5/5 Stars,29-06-21,Good service bht jaldi agya tha 😍,Rawalpindi
r3739,r60,3739,60,r,Sami,2/5 Stars,27-06-21,Anda chanay was not tasty and fresh,Rawalpindi
r3740,r60,3740,60,r,MohammadTaahaa,1/5 Stars,18-06-21,The food was decayed. This restaurant is a piece of garbage. One should never order from here. All they have is decayed chicken and spoiled channay.,Rawalpindi
r3741,r60,3741,60,r,Rabiee,5/5 Stars,14-06-21,Best food,Rawalpindi
r3742,r60,3742,60,r,Haashir,1/5 Stars,13-06-21,"Food was smelli
Just throw in garbage
Very bad experience",Rawalpindi
r3743,r60,3743,60,r,Mrs,2/5 Stars,19-05-21,Naan are good but the chicken chaane are overly priced as the quantity is quite bare... taste was good though.. they put hot food in a plastic shopping bag which is quite concerning 😕,Rawalpindi
r3744,r60,3744,60,r,Salman,1/5 Stars,18-05-21,chota paya galawa nahi tha,Rawalpindi
r3745,r60,3745,60,r,Salman,1/5 Stars,13-05-21,Worst food,Rawalpindi
r3746,r60,3746,60,r,Waqas,1/5 Stars,11-05-21,Bhai sufi ke channe one of the best hote te pindi ke my whole family love lakin ais bar itne kharab phele tu maine address se confirm keya ye bani wale sufi ha bhi ya nahie lakin most worst and pathetic channe i ever eat you people finish now,Rawalpindi
r3747,r60,3747,60,r,Hafeez,3/5 Stars,05-05-21,poor packing nd to much spicy,Rawalpindi
r3748,r60,3748,60,r,Tayyaba,5/5 Stars,24-04-21,"Disappointed with Naan. 
Ramzan sy phly achi service thi naan ki.",Rawalpindi
r3749,r60,3749,60,r,Faryal,2/5 Stars,06-04-21,I ordered special naan and they sent me plain roti and charged for the special naan...v bad,Rawalpindi
r3750,r60,3750,60,r,Sharafat,1/5 Stars,05-04-21,Allah maaf kray aisa tasteless khana boht hi kum khaya hy zindgi main,Rawalpindi
r3751,r60,3751,60,r,Muhammad,1/5 Stars,20-03-21,Very bad test.,Rawalpindi
r3752,r60,3752,60,r,Shaan,1/5 Stars,19-03-21,horrible food,Rawalpindi
r3753,r60,3753,60,r,Shahbaz,1/5 Stars,14-03-21,Wastage of money,Rawalpindi
r3754,r60,3754,60,r,Muhammad,1/5 Stars,05-03-21,Packing achi ni the or na ee taste,Rawalpindi
r3755,r60,3755,60,r,Umer,3/5 Stars,01-03-21,Taste was good but channy was not well boiled.,Rawalpindi
r3756,r60,3756,60,r,Umer,2/5 Stars,12-02-21,The Chana tasted very bad,Rawalpindi
r3757,r60,3757,60,r,Rameez,1/5 Stars,07-02-21,"Man! Oh man, super pathetic channay, tasteless and boring food, with extremely bad packaging, however special kulcha was very nice and soft. But channay extremely bad",Rawalpindi
r3758,r61,3758,61,r,Sahib,5/5 Stars,14-09-21,Outside service. Can't wait my family to enjoy their lovely and perfectly decorated meals. Thanks Chef.,Rawalpindi
r3759,r61,3759,61,r,Ammara,5/5 Stars,12-09-21,Taste was good but I felt quantity is bit less,Rawalpindi
r3760,r61,3760,61,r,Aziz,5/5 Stars,12-09-21,One of my favorite go to restaurants,Rawalpindi
r3761,r61,3761,61,r,Rehan,5/5 Stars,11-09-21,Fresh and tasty food..,Rawalpindi
r3762,r61,3762,61,r,Zumrah,2/5 Stars,11-09-21,I asked for spaghetti but i received macroni instead. And it was too oily,Rawalpindi
r3763,r61,3763,61,r,Muhammad,1/5 Stars,11-09-21,Taste was very badd and rice was not fresh,Rawalpindi
r3764,r61,3764,61,r,Esha,1/5 Stars,10-09-21,Average,Rawalpindi
r3765,r61,3765,61,r,Hassan,3/5 Stars,10-09-21,Packaging was good but food quality and quantity was just meh. Nothing special.,Rawalpindi
r3766,r61,3766,61,r,M,5/5 Stars,10-09-21,Better taste then any other resturants! Keep it up.🐼,Rawalpindi
r3767,r61,3767,61,r,Hamraz,5/5 Stars,09-09-21,"Bhot khoob
Maza a gya",Rawalpindi
r3768,r61,3768,61,r,vishal,5/5 Stars,04-09-21,favourite forever 💖,Rawalpindi
r3769,r61,3769,61,r,Muhammad,3/5 Stars,04-09-21,Quantity bhot kam kr di gai hy ab,Rawalpindi
r3770,r61,3770,61,r,Muhammad,5/5 Stars,03-09-21,Fresh and good taste,Rawalpindi
r3771,r61,3771,61,r,Esha,1/5 Stars,15-08-21,Taste is below average,Rawalpindi
r3772,r61,3772,61,r,Umer,5/5 Stars,15-08-21,Spaghetti was amazing,Rawalpindi
r3773,r61,3773,61,r,Ambreen,1/5 Stars,13-08-21,Ordered mandi for the first time....the rice were stale,Rawalpindi
r3774,r61,3774,61,r,Khushal,4/5 Stars,13-08-21,"The food is fresh and packaged in a very hygienic manner. However, It will be great if the taste is a little stronger. Otherwise, Great job!",Rawalpindi
r3775,r61,3775,61,r,wissam,2/5 Stars,13-08-21,Food was okayish and in the display picture it was donner kabab and they sent a showerma. The picture of the food was very different from what they sent.,Rawalpindi
r3776,r61,3776,61,r,Fahad,4/5 Stars,11-08-21,"I was looking for their rice but couldn't find so ordered chicken chowmen, it was well cooked reasonable quantity. But unfortunately the food was not hot rather like warm.
I am not sure, why there was no Arabian rice in the menu, as I had an excellent experience with their rice and was disappointed not to find the rice in their menu. Hope they will restart the rice dish.",Rawalpindi
r3777,r61,3777,61,r,Muhammad,5/5 Stars,09-08-21,Good and fresh,Rawalpindi
r3778,r61,3778,61,r,Malaika,1/5 Stars,08-08-21,Today taste of rice is not good,Rawalpindi
r3779,r61,3779,61,r,Arsalan,4/5 Stars,07-08-21,"1: Arabian Shawarma was delicious.
2: Arabian rice was average but tastes good with sauce and chatni.
3: Spaghetti was sour with achari taste
4: Mandi was nothing like authentic mandi",Rawalpindi
r3780,r61,3780,61,r,Muhammad,5/5 Stars,05-08-21,Great food and great packaging. And very standard taste,Rawalpindi
r3781,r61,3781,61,r,faraz,5/5 Stars,05-08-21,"Arabic rice were really good۔ but honestly it was not Arabic more sindhi biryani or masala biryani type.
but taste and packing was great۔ only missing thing was spoon or fork to eat rice۔ even they included tomatoe ketchup, green chatni and tissue paper",Rawalpindi
r3782,r61,3782,61,r,Mehreen,5/5 Stars,04-08-21,Amazing food,Rawalpindi
r3783,r61,3783,61,r,Malaika,5/5 Stars,04-08-21,Rice,Rawalpindi
r3784,r61,3784,61,r,Junaid,5/5 Stars,04-08-21,It was very good experience. I really like the food and packaging and taste.,Rawalpindi
r3785,r61,3785,61,r,Junaid,5/5 Stars,31-07-21,It was really good experience.Loved it.,Rawalpindi
r3786,r61,3786,61,r,Aziz,4/5 Stars,29-07-21,It was warm and taste was good. The bread used with shawarma is made of maida which is not light so keep that in mind. Please use bread that is light and easy to digest.,Rawalpindi
r3787,r61,3787,61,r,Muhammad,5/5 Stars,27-07-21,Freshly made and good,Rawalpindi
r3788,r61,3788,61,r,Areeda,1/5 Stars,26-07-21,Zero taste the box was broken literally took 2 hrs to deliver my order macaroni and spaghetti both were bland zero spice everything was zero highly not recommended,Rawalpindi
r3789,r61,3789,61,r,Abdul,5/5 Stars,26-07-21,Very good product in low price,Rawalpindi
r3790,r61,3790,61,r,Usman,5/5 Stars,26-07-21,Everything was Awesome.👌,Rawalpindi
r3791,r61,3791,61,r,vishal,5/5 Stars,25-07-21,so happy to see my order as i was being sent an extra pepsi as compensation to my previous order which was being sent mistakenly . great taste 👌 must try thier spegetti as its outstanding .,Rawalpindi
r3792,r61,3792,61,r,Aziz,5/5 Stars,25-07-21,Very nice packaging and shawarma taste was just awesome.,Rawalpindi
r3793,r61,3793,61,r,vishal,1/5 Stars,23-07-21,never order noodles from them. this was my fourth order and i wanted to try their noodles . what they sent me was overcooked and tasteless maggie with little bit of spegetti at the side . highly disappointed . didn't expected this poor quality from this home chef compared with my previous orders,Rawalpindi
