linkNumber,foodName,foodPrice,foodImage,city
7,Choras Paratha,Rs. 45,https://images.deliveryhero.io/image/fd-pk/Products/5419708.jpg?width=200,Karachi
7,Chini Wala Paratha,Rs. 60,https://images.deliveryhero.io/image/fd-pk/Products/5419709.jpg?width=200,Karachi
7,Lachedar Paratha,Rs. 40,https://images.deliveryhero.io/image/fd-pk/Products/5419716.jpg?width=200,Karachi
7,Boiled Egg Ek  Bar Pher,Rs. 50,https://images.deliveryhero.io/image/fd-pk/Products/5419719.jpg?width=200,Karachi
7,Dodh Patti Chay,from Rs. 50,https://images.deliveryhero.io/image/fd-pk/Products/5419720.jpg?width=200,Karachi
11,Chicken Biryani,Rs. 180Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/7149710.jpg?width=200,Karachi
11,Mr Special Nihari,Rs. 400,https://images.deliveryhero.io/image/fd-pk/Products/7149643.jpg?width=200,Karachi
11,Nihari,from Rs. 240,https://images.deliveryhero.io/image/fd-pk/Products/7149648.jpg?width=200,Karachi
11,Nalli Nihari,Rs. 350,https://images.deliveryhero.io/image/fd-pk/Products/7149652.jpg?width=200,Karachi
11,Maghaz Nihari,Rs. 350,https://images.deliveryhero.io/image/fd-pk/Products/7149656.jpg?width=200,Karachi
11,Beef Qorma,Rs. 220,https://images.deliveryhero.io/image/fd-pk/Products/7149674.jpg?width=200,Karachi
11,Daal Mash,Rs. 100,https://images.deliveryhero.io/image/fd-pk/Products/7149690.jpg?width=200,Karachi
11,Sabzi,Rs. 100,https://images.deliveryhero.io/image/fd-pk/Products/7149704.jpg?width=200,Karachi
11,Chicken Biryani,Rs. 180Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/7149710.jpg?width=200,Karachi
11,Beef Biryani,Rs. 198Rs. 220,https://images.deliveryhero.io/image/fd-pk/Products/7149714.jpg?width=200,Karachi
11,Beef Pulao,Rs. 220,https://images.deliveryhero.io/image/fd-pk/Products/7149716.jpg?width=200,Karachi
11,Chapati,Rs. 10,https://images.deliveryhero.io/image/fd-pk/Products/7149618.jpg?width=200,Karachi
11,Roti,Rs. 15,https://images.deliveryhero.io/image/fd-pk/Products/7149619.jpg?width=200,Karachi
11,Taftan,Rs. 60,https://images.deliveryhero.io/image/fd-pk/Products/7149630.jpg?width=200,Karachi
11,Sheermal,Rs. 60,https://images.deliveryhero.io/image/fd-pk/Products/7149632.jpg?width=200,Karachi
11,Tandoori Naan,Rs. 20,https://images.deliveryhero.io/image/fd-pk/Products/7149634.jpg?width=200,Karachi
13,Chicken Mint Roll,Rs. 250,https://images.deliveryhero.io/image/fd-pk/Products/3840752.jpg?width=200,Karachi
13,Chicken Chinese Samosa,Rs. 250,https://images.deliveryhero.io/image/fd-pk/Products/3772670.jpg?width=200,Karachi
13,Aloo Samosa,Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/3772667.jpg?width=200,Karachi
13,Chicken One Bite Samosa,Rs. 270,https://images.deliveryhero.io/image/fd-pk/Products/3840744.jpg?width=200,Karachi
13,Chicken Mint Roll,Rs. 250,https://images.deliveryhero.io/image/fd-pk/Products/3840752.jpg?width=200,Karachi
13,Beef Shami Kabab,Rs. 270,https://images.deliveryhero.io/image/fd-pk/Products/5628451.jpg?width=200,Karachi
13,Chicken Cheese Balls,Rs. 380,https://images.deliveryhero.io/image/fd-pk/Products/5633103.jpg?width=200,Karachi
13,Chicken Shami Kabab,Rs. 270,https://images.deliveryhero.io/image/fd-pk/Products/5628453.jpg?width=200,Karachi
13,Daal Samosa,Rs. 200,https://images.deliveryhero.io/image/fd-pk/Products/5628455.jpg?width=200,Karachi
13,Chicken Nuggets,Rs. 250,https://images.deliveryhero.io/image/fd-pk/Products/3772668.jpg?width=200,Karachi
